,ZipCode,Price,Beds,Baths,Sqft,Lot_sqft,Liv_index
2447,98118,451000,3.0,1.5,2130,8068.0,64
2448,98118,625000,3.0,1.75,1730,4468.0,64
2449,98118,695000,3.0,1.75,1460,4000.0,64
2450,98118,565000,4.0,2.0,1440,7500.0,64
2451,98118,648900,3.0,2.5,1320,2533.0,64
2452,98118,849990,3.0,2.25,1380,5050.0,64
2453,98118,700000,4.0,2.25,2200,5000.0,64
2454,98010,450000,3.0,2.0,2000,6448.0,71
2455,98118,759999,4.0,2.5,2490,5784.0,64
2456,98118,589950,4.0,2.75,1596,1431.0,64
2457,98118,799000,5.0,2.75,2000,4553.0,64
2458,98118,770000,5.0,3.0,2230,7221.0,64
2459,98118,825000,6.0,2.75,2690,7631.0,64
2460,98118,879950,3.0,3.25,2346,1160.0,64
2461,98118,520000,4.0,3.5,1740,2225.0,64
2462,98118,1024500,5.0,3.5,3029,5323.0,64
2463,98118,1044500,5.0,3.5,3007,5760.0,64
2464,98118,779000,6.0,3.25,1810,8519.0,64
2465,98010,456000,4.0,2.0,1400,9601.0,71
2466,98118,1160000,5.0,5.25,4129,5916.0,64
2467,98119,295000,2.0,1.0,496,496.0,64
2468,98119,930000,4.0,1.0,2770,4663.0,64
2469,98119,725000,2.0,2.0,1010,1190.0,64
2470,98119,875000,2.0,2.0,1440,3000.0,64
2471,98119,714000,2.0,1.5,951,971.0,64
2472,98119,740000,2.0,2.0,1010,1107.0,64
2473,98119,855000,2.0,1.75,1164,2250.0,64
2474,98119,700000,3.0,1.5,954,1123.0,64
2475,98119,949000,3.0,1.75,1320,1560.0,64
2476,98010,509950,3.0,2.25,1684,2252.0,71
2477,98119,1300000,3.0,1.5,1700,6000.0,64
2478,98119,1348000,3.0,1.75,2520,3206.0,64
2479,98119,1350000,3.0,1.5,2640,5400.0,64
2480,98119,1225000,3.0,1.75,2340,3200.0,64
2481,98119,1270000,3.0,1.75,2190,2600.0,64
2482,98119,1430000,3.0,2.0,2120,7350.0,64
2483,98119,1432000,3.0,2.0,2180,6000.0,64
2484,98119,1775000,3.0,2.0,1661,4000.0,64
2485,98119,1650000,4.0,1.75,3110,5715.0,64
2486,98119,1700000,3.0,2.5,2650,4000.0,64
2487,98010,669950,3.0,2.5,1880,5036.0,71
2488,98119,2100000,2.0,2.25,2890,3610.0,64
2489,98119,889950,2.0,2.25,1338,850.0,64
2490,98119,1188800,3.0,2.5,2098,1610.0,64
2491,98119,1495950,3.0,2.75,2850,25254.0,64
2492,98119,759000,3.0,2.25,1180,932.0,64
2493,98119,1225000,3.0,2.25,1772,1353.0,64
2494,98119,2150000,4.0,2.5,3279,3899.0,64
2495,98119,4800000,4.0,2.75,4660,10000.0,64
2496,98119,1075000,4.0,2.5,1940,2280.0,64
2497,98119,1196700,4.0,2.5,2330,3600.0,64
2498,98010,684950,3.0,2.5,2277,3500.0,71
2499,98119,1350000,4.0,2.5,2245,6000.0,64
2500,98119,2400000,4.0,3.0,3390,8777.0,64
2501,98119,1200000,5.0,2.75,2160,3000.0,64
2502,98119,1445000,5.0,2.25,2940,2786.0,64
2503,98119,1998000,6.0,2.5,3590,5050.0,64
2504,98119,1089000,3.0,3.25,2150,2478.0,64
2505,98119,1539900,3.0,3.5,2580,2638.0,64
2506,98119,2470000,3.0,3.0,2590,5550.0,64
2507,98119,1450000,3.0,2.75,2740,2230.0,64
2508,98119,1875000,4.0,3.5,2890,8320.0,64
2509,98010,706315,3.0,2.5,2586,4015.0,71
2510,98119,3985000,4.0,3.5,3720,7500.0,64
2511,98119,3999998,4.0,3.25,4660,6250.0,64
2512,98119,2500000,5.0,3.25,3460,5227.0,64
2513,98119,2250000,5.0,4.25,3796,4800.0,64
2514,98119,2880000,6.0,4.5,4760,4800.0,64
2515,98119,2825000,5.0,4.0,4636,3541.0,64
2516,98119,7000000,6.0,5.5,8882,14112.0,64
2517,98122,425000,0.0,0.5,600,1860.0,64
2518,98122,382000,1.0,1.0,725,1554.0,64
2519,98122,549000,2.0,1.0,1170,1260.0,64
2520,98010,716215,3.0,2.5,2523,4129.0,71
2521,98122,649950,2.0,1.0,970,2560.0,64
2522,98122,900000,2.0,1.0,1635,5857.0,64
2523,98122,1100000,2.0,1.0,1360,5000.0,64
2524,98122,910000,3.0,0.75,1010,4800.0,64
2525,98122,574950,2.0,1.75,897,539.0,64
2526,98122,599950,2.0,1.75,1061,512.0,64
2527,98122,614950,2.0,2.0,1062,496.0,64
2528,98122,614950,2.0,1.75,1061,512.0,64
2529,98122,614950,2.0,1.75,1061,512.0,64
2530,98122,614950,2.0,1.75,1061,512.0,64
2531,98010,552951,3.0,2.5,2586,5000.0,71
2532,98122,620000,2.0,1.75,1040,2081.0,64
2533,98122,624950,2.0,2.0,1062,623.0,64
2534,98122,649950,2.0,1.75,1163,412.0,64
2535,98122,659950,2.0,1.75,1106,656.0,64
2536,98122,739950,2.0,1.75,1212,630.0,64
2537,98122,749000,2.0,1.5,1120,482.0,64
2538,98122,750000,2.0,1.5,1270,857.0,64
2539,98122,769950,2.0,1.75,1320,884.0,64
2540,98122,780000,2.0,1.5,1360,685.0,64
2541,98122,784950,2.0,1.75,1372,810.0,64
2542,98010,556340,3.0,2.5,2523,5000.0,71
2543,98122,799950,2.0,1.75,1320,1122.0,64
2544,98122,899900,2.0,2.0,1310,5760.0,64
2545,98122,929900,2.0,1.75,1142,5862.0,64
2546,98122,959000,2.0,1.75,1430,1430.0,64
2547,98122,599000,2.0,1.75,897,544.0,64
2548,98122,660000,2.0,2.0,1200,735.0,64
2549,98122,665000,2.0,1.75,909,527.0,64
2550,98122,675000,2.0,1.75,1130,2350.0,64
2551,98122,686000,2.0,1.75,1106,649.0,64
2552,98122,695000,2.0,1.5,860,1157.0,64
2553,98010,569988,3.0,2.5,2586,5000.0,71
2554,98122,699000,2.0,1.5,1000,1195.0,64
2555,98122,709950,2.0,1.75,1400,1334.0,64
2556,98122,719950,2.0,1.75,1174,678.0,64
2557,98122,724950,2.0,1.75,1174,665.0,64
2558,98122,735000,2.0,1.5,1254,855.0,64
2559,98122,735000,2.0,2.0,1397,960.0,64
2560,98122,749000,2.0,1.75,1310,808.0,64
2561,98122,764950,2.0,1.75,1282,810.0,64
2562,98122,769950,2.0,1.75,1335,973.0,64
2563,98122,779950,2.0,1.75,1372,810.0,64
2564,98010,574487,3.0,2.5,2586,5000.0,71
2565,98122,789950,2.0,1.75,1334,770.0,64
2566,98122,849950,2.0,1.75,1278,786.0,64
2567,98122,849950,2.0,1.75,1278,786.0,64
2568,98122,859950,2.0,1.75,1282,819.0,64
2569,98122,685000,3.0,2.0,1080,640.0,64
2570,98122,699950,3.0,2.0,1180,1630.0,64
2571,98122,755000,3.0,2.0,1380,1081.0,64
2572,98122,1025000,3.0,1.75,1200,5888.0,64
2573,98122,1150000,3.0,2.0,1450,4251.0,64
2574,98122,1185000,3.0,1.75,1574,671.0,64
2575,98010,754950,3.0,2.75,2652,7906.0,71
2576,98122,730000,3.0,1.75,1820,2370.0,64
2577,98122,795000,3.0,1.75,1402,960.0,64
2578,98122,845050,3.0,1.75,1240,4550.0,64
2579,98122,860000,3.0,1.75,1341,1045.0,64
2580,98122,875888,3.0,1.75,1460,822.0,64
2581,98122,975000,3.0,2.0,2270,3040.0,64
2582,98122,992500,3.0,2.0,1750,2174.0,64
2583,98122,1310000,3.0,2.0,2600,5120.0,64
2584,98122,1494000,3.0,1.5,2510,4500.0,64
2585,98122,1160000,4.0,1.75,1880,4000.0,64
2586,98010,1050000,3.0,2.75,2230,13955.0,71
2587,98122,1815000,5.0,2.0,2790,5000.0,64
2588,98122,1093000,2.0,2.25,1500,4000.0,64
2589,98122,900000,4.0,2.5,2050,4500.0,64
2590,98122,1305000,4.0,3.0,3430,5750.0,64
2591,98122,919888,2.0,2.25,1460,969.0,64
2592,98122,737000,2.0,2.5,1310,1125.0,64
2593,98122,915000,2.0,2.25,1540,965.0,64
2594,98122,899000,3.0,2.25,1940,1794.0,64
2595,98122,849000,3.0,3.0,1330,1260.0,64
2596,98122,918888,3.0,2.5,1400,3810.0,64
2597,98010,679950,4.0,2.5,2120,3806.0,71
2598,98122,921000,3.0,2.25,1600,618.0,64
2599,98122,976000,3.0,2.5,1820,1289.0,64
2600,98122,1195000,3.0,2.5,1642,2371.0,64
2601,98122,1235000,3.0,2.75,2270,4400.0,64
2602,98122,1245000,3.0,2.25,1600,2080.0,64
2603,98122,1557000,3.0,2.75,2520,6000.0,64
2604,98122,2045000,3.0,2.25,2210,4800.0,64
2605,98122,995950,4.0,3.0,2404,3000.0,64
2606,98122,1385000,4.0,2.75,2137,728.0,64
2607,98122,1040000,4.0,2.5,2080,4080.0,64
2608,98010,738940,4.0,2.5,2843,5500.0,71
2609,98122,1409000,4.0,2.5,2340,4200.0,64
2610,98122,2217000,5.0,2.25,3140,4240.0,64
2611,98122,850000,3.0,3.25,1520,1831.0,64
2612,98122,1175000,3.0,3.25,1952,3324.0,64
2613,98122,1925000,3.0,3.0,3790,5001.0,64
2614,98122,2795000,3.0,3.0,3227,4560.0,64
2615,98122,799995,4.0,3.25,1600,1919.0,64
2616,98122,950000,4.0,3.0,1764,1828.0,64
2617,98122,1498000,4.0,3.75,2922,4350.0,64
2618,98122,2570000,4.0,3.5,4060,6500.0,64
2619,98010,759990,4.0,2.5,2634,4000.0,71
2620,98122,1420000,4.0,3.5,3620,4200.0,64
2621,98122,2900000,4.0,3.0,4160,6500.0,64
2622,98122,2200000,5.0,3.25,3467,5500.0,64
2623,98122,1650000,6.0,3.5,4050,6600.0,64
2624,98122,980000,7.0,5.0,3300,2580.0,64
2625,98125,460000,2.0,1.0,1230,11117.0,64
2626,98125,580000,2.0,1.0,750,7085.0,64
2627,98125,660000,2.0,1.0,770,6826.0,64
2628,98125,599999,3.0,1.0,1940,9885.0,64
2629,98125,650000,3.0,0.75,1150,6886.0,64
2630,98010,819950,4.0,2.5,2758,5510.0,71
2631,98125,690000,3.0,1.0,1080,7863.0,64
2632,98125,1008000,3.0,1.0,1567,5966.0,64
2633,98125,639950,2.0,2.0,1119,3175.0,64
2634,98125,699950,2.0,1.75,781,2381.0,64
2635,98125,624950,2.0,2.0,1371,1064.0,64
2636,98125,733000,2.0,1.25,1000,2754.0,64
2637,98125,740000,2.0,1.5,1210,4836.0,64
2638,98125,800000,2.0,1.75,1300,7500.0,64
2639,98125,549900,3.0,1.75,1240,2622.0,64
2640,98125,649950,3.0,2.0,1119,3175.0,64
2641,98010,839990,4.0,2.5,2825,4000.0,71
2642,98125,710000,3.0,2.0,1060,5720.0,64
2643,98125,740000,3.0,1.75,1620,1482.0,64
2644,98125,741000,3.0,1.5,1350,9748.0,64
2645,98125,756000,3.0,2.0,1480,9000.0,64
2646,98125,833921,3.0,1.5,1730,6750.0,64
2647,98125,860000,3.0,2.0,1970,9967.0,64
2648,98125,941000,3.0,1.75,1519,13113.0,64
2649,98125,986000,3.0,1.75,2020,9145.0,64
2650,98125,1000000,3.0,1.5,1710,9603.0,64
2651,98125,1023000,3.0,1.75,1680,8183.0,64
2652,98010,879990,4.0,2.5,2820,4000.0,71
2653,98125,1065000,3.0,1.5,2160,6800.0,64
2654,98125,1190000,3.0,1.75,2210,6696.0,64
2655,98125,535000,4.0,1.75,1600,7994.0,64
2656,98125,650000,4.0,2.0,1440,7200.0,64
2657,98125,690000,4.0,2.0,2130,6120.0,64
2658,98125,760000,4.0,1.25,1660,12072.0,64
2659,98125,825000,4.0,1.75,1590,9956.0,64
2660,98125,950000,4.0,1.75,1740,5444.0,64
2661,98125,1120000,4.0,1.75,2050,6000.0,64
2662,98125,1322500,4.0,1.75,2320,19942.0,64
2663,98010,929990,4.0,2.5,3302,6049.0,71
2664,98125,1875000,5.0,2.25,3329,10200.0,64
2665,98125,649990,2.0,2.25,1264,1000.0,64
2666,98125,865000,2.0,2.25,1350,7200.0,64
2667,98125,1500000,2.0,2.5,2560,6139.0,64
2668,98125,659990,3.0,2.25,1256,1035.0,64
2669,98125,659990,3.0,2.25,1269,1035.0,64
2670,98125,950000,3.0,2.5,2240,11680.0,64
2671,98125,2599900,3.0,2.75,2250,13202.0,64
2672,98125,502500,3.0,2.5,1330,1071.0,64
2673,98125,567000,3.0,3.0,1571,2026.0,64
2674,98010,608234,4.0,2.5,2731,4060.0,71
2675,98125,628300,3.0,2.25,1550,1199.0,64
2676,98125,649990,3.0,2.25,1269,1003.0,64
2677,98125,659950,3.0,2.25,1372,9088.0,64
2678,98125,670000,3.0,2.25,1480,1501.0,64
2679,98125,680000,3.0,2.25,1372,9088.0,64
2680,98125,684990,3.0,2.25,1454,746.0,64
2681,98125,699990,3.0,2.25,1486,1168.0,64
2682,98125,729950,3.0,2.5,1611,1482.0,64
2683,98125,950000,3.0,2.25,1860,2863.0,64
2684,98125,1322000,3.0,2.5,2270,9421.0,64
2685,98010,609553,4.0,2.5,2731,4060.0,71
2686,98125,769990,4.0,2.25,1625,735.0,64
2687,98125,929950,4.0,2.25,2470,7953.0,64
2688,98125,1198000,4.0,2.25,2480,13468.0,64
2689,98125,1399950,4.0,3.0,2520,4465.0,64
2690,98125,1795000,4.0,3.0,3404,29627.0,64
2691,98125,1070000,4.0,3.0,2590,10550.0,64
2692,98125,1075000,4.0,2.75,2080,7255.0,64
2693,98125,1201000,4.0,2.75,2480,5253.0,64
2694,98125,1435000,4.0,2.75,3040,5944.0,64
2695,98010,611248,4.0,2.5,2586,5000.0,71
2696,98125,699990,5.0,2.5,2570,9000.0,64
2697,98125,980000,5.0,3.0,2514,8040.0,64
2698,98125,1238000,5.0,2.75,3470,7892.0,64
2699,98125,1385000,5.0,2.75,2959,5940.0,64
2700,98125,1600000,5.0,2.75,3399,7560.0,64
2701,98125,2300000,3.0,3.25,4870,11058.0,64
2702,98125,1522500,3.0,2.75,2667,6340.0,64
2703,98125,2308888,3.0,3.0,2210,6389.0,64
2704,98125,1075000,4.0,3.5,3050,11218.0,64
2705,98125,1188000,4.0,4.0,3570,12000.0,64
2706,98010,636214,4.0,2.5,3007,4580.0,71
2707,98125,3875000,4.0,3.25,2468,7498.0,64
2708,98125,1189900,4.0,3.0,2570,3393.0,64
2709,98125,1504000,4.0,3.5,3600,11725.0,64
2710,98125,1883000,4.0,3.5,3693,7200.0,64
2711,98125,1350000,5.0,3.0,3913,10320.0,64
2712,98125,925000,5.0,3.0,3000,10326.0,64
2713,98125,1999900,6.0,4.75,3301,7800.0,64
2714,98125,1049950,5.0,4.5,3220,4804.0,64
2715,98125,2100000,5.0,4.25,3240,9510.0,64
2716,98125,1550000,6.0,4.0,5620,8679.0,64
2717,98010,640012,4.0,2.5,2843,5000.0,71
2718,98126,459000,2.0,1.0,950,1457.0,64
2719,98126,569000,2.0,1.0,670,6720.0,64
2720,98126,632000,2.0,1.0,850,4840.0,64
2721,98126,545000,3.0,1.0,1460,5000.0,64
2722,98126,555000,3.0,1.0,1840,7740.0,64
2723,98126,760000,3.0,1.0,1430,4080.0,64
2724,98126,499950,1.0,1.5,1180,485.0,64
2725,98126,539950,2.0,1.5,1275,520.0,64
2726,98126,574900,2.0,2.0,1149,839.0,64
2727,98126,594900,2.0,2.0,1116,874.0,64
2728,98010,640048,4.0,2.25,2843,5000.0,71
2729,98126,675000,2.0,1.5,1590,5000.0,64
2730,98126,1095000,2.0,2.0,1430,5100.0,64
2731,98126,850000,2.0,1.75,1180,7740.0,64
2732,98126,559900,3.0,1.75,1225,492.0,64
2733,98126,559900,3.0,1.75,1225,492.0,64
2734,98126,559950,3.0,1.5,1060,5750.0,64
2735,98126,589900,3.0,1.75,1225,492.0,64
2736,98126,609900,3.0,1.75,1243,666.0,64
2737,98126,650000,3.0,1.5,1538,6125.0,64
2738,98126,679000,3.0,1.75,1390,1037.0,64
2739,98010,642912,4.0,2.5,2731,5316.0,71
2740,98126,775000,3.0,2.0,1540,556.0,64
2741,98126,799000,3.0,1.75,1681,884.0,64
2742,98126,500000,3.0,1.5,1240,3230.0,64
2743,98126,560000,3.0,1.75,1490,7650.0,64
2744,98126,619000,3.0,1.75,1243,658.0,64
2745,98126,650000,3.0,1.75,1283,4940.0,64
2746,98126,700000,3.0,1.75,1410,5100.0,64
2747,98126,700000,3.0,2.0,1780,2400.0,64
2748,98126,705000,3.0,1.75,1780,1358.0,64
2749,98126,735000,3.0,1.75,1060,5950.0,64
2750,98010,650000,4.0,2.5,2310,9776.0,71
2751,98126,770000,3.0,1.75,1635,1285.0,64
2752,98126,815000,3.0,1.5,1520,5802.0,64
2753,98126,880000,3.0,1.75,2100,5058.0,64
2754,98126,924300,3.0,2.0,1840,5250.0,64
2755,98126,930000,3.0,1.75,1960,6300.0,64
2756,98126,675000,4.0,2.0,1630,6000.0,64
2757,98126,748000,4.0,2.0,2470,7680.0,64
2758,98126,585000,4.0,1.5,2320,2984.0,64
2759,98126,670000,4.0,1.75,1780,5850.0,64
2760,98126,700000,4.0,2.0,1800,4000.0,64
2761,98010,657985,4.0,2.5,2843,5000.0,71
2762,98126,730000,4.0,1.75,2100,7680.0,64
2763,98126,835000,4.0,1.75,3140,4840.0,64
2764,98126,920000,4.0,1.75,2000,7384.0,64
2765,98126,996000,4.0,2.0,2070,6300.0,64
2766,98126,1002000,4.0,1.75,2230,3680.0,64
2767,98126,1071000,4.0,2.0,1940,5000.0,64
2768,98126,559000,2.0,2.5,1042,552.0,64
2769,98126,495000,2.0,2.5,1120,1251.0,64
2770,98126,509950,2.0,2.0,1180,485.0,64
2771,98126,519950,2.0,2.0,1275,520.0,64
2772,98010,674990,4.0,2.5,2820,4120.0,71
2773,98126,519950,2.0,2.0,1275,520.0,64
2774,98126,564000,2.0,2.5,1360,1073.0,64
2775,98126,575000,2.0,2.5,1380,1212.0,64
2776,98126,689500,2.0,2.5,1680,2945.0,64
2777,98126,769000,3.0,2.5,1830,840.0,64
2778,98126,789000,3.0,2.75,1996,760.0,64
2779,98126,1850000,3.0,2.5,2580,6468.0,64
2780,98126,495000,3.0,2.25,1053,1064.0,64
2781,98126,565000,3.0,2.25,1580,1448.0,64
2782,98126,693000,3.0,3.0,1860,2875.0,64
2783,98010,726000,4.0,2.5,2540,4857.0,71
2784,98126,1305000,3.0,2.75,3260,9000.0,64
2785,98126,765000,4.0,2.5,2150,4840.0,64
2786,98126,1149000,4.0,2.5,2280,3605.0,64
2787,98126,1200000,4.0,2.5,2505,5750.0,64
2788,98126,920000,4.0,2.75,1850,5000.0,64
2789,98126,725000,5.0,3.0,2090,2011.0,64
2790,98126,805000,5.0,2.25,2379,5140.0,64
2791,98126,1098500,6.0,2.75,3600,5000.0,64
2792,98126,599900,4.0,3.5,1616,4000.0,64
2793,98126,1425000,3.0,3.0,3183,1810.0,64
2794,98010,759950,4.0,2.5,2540,3794.0,71
2795,98126,1500000,3.0,3.0,3233,1810.0,64
2796,98126,2174000,3.0,3.5,3624,5010.0,64
2797,98126,2360000,3.0,3.25,3460,4600.0,64
2798,98126,1500000,4.0,3.0,2760,5000.0,64
2799,98126,1749900,4.0,3.5,3253,4150.0,64
2800,98126,2300000,4.0,3.75,4210,8625.0,64
2801,98126,3000000,4.0,3.25,3680,23551.0,64
2802,98126,820000,4.0,3.5,2440,2119.0,64
2803,98126,1310000,4.0,3.5,3220,6029.0,64
2804,98126,1740000,4.0,3.5,3253,4180.0,64
2805,98010,779950,4.0,3.0,3017,5000.0,71
2806,98126,999000,5.0,3.5,2390,7500.0,64
2807,98126,1678750,5.0,3.5,3550,8372.0,64
2808,98126,3299999,5.0,3.5,6090,5712.0,64
2809,98133,699000,1.0,0.5,710,4211.0,64
2810,98133,1250000,2.0,1.0,770,33293.0,64
2811,98133,510000,2.0,1.0,860,6800.0,64
2812,98133,600000,2.0,1.0,1130,7621.0,64
2813,98133,781000,2.0,0.75,1150,6860.0,64
2814,98133,630000,3.0,1.0,2250,3844.0,64
2815,98133,1300000,3.0,1.0,2040,48370.0,64
2816,98010,809990,4.0,2.5,3568,5000.0,71
2817,98133,475000,2.0,1.5,890,1784.0,64
2818,98133,498000,2.0,1.5,970,2471.0,64
2819,98133,525000,2.0,1.25,1054,1457.0,64
2820,98133,529000,2.0,1.5,1140,1000.0,64
2821,98133,549000,2.0,1.5,1050,1400.0,64
2822,98133,565000,2.0,1.75,1450,5250.0,64
2823,98133,510000,2.0,1.5,1070,1156.0,64
2824,98133,564950,2.0,1.75,1092,1063.0,64
2825,98133,564950,2.0,1.75,1092,1062.0,64
2826,98133,569950,2.0,1.75,1177,650.0,64
2827,98010,840000,4.0,3.0,3017,4521.0,71
2828,98133,599950,2.0,1.75,1135,661.0,64
2829,98133,604950,2.0,1.75,1177,650.0,64
2830,98133,609950,2.0,1.75,1117,1305.0,64
2831,98133,599000,3.0,1.75,1860,7440.0,64
2832,98133,649950,3.0,1.75,1350,14364.0,64
2833,98133,874950,3.0,1.75,1490,17334.0,64
2834,98133,600000,3.0,2.0,1160,7290.0,64
2835,98133,668000,3.0,1.75,1407,880.0,64
2836,98133,690000,3.0,1.5,1840,3383.0,64
2837,98133,714000,3.0,1.75,1520,1476.0,64
2838,98010,950000,4.0,3.0,3162,5500.0,71
2839,98133,715000,3.0,1.5,1330,6104.0,64
2840,98133,812000,3.0,1.75,1408,5100.0,64
2841,98133,925000,3.0,2.0,2300,8791.0,64
2842,98133,1150000,4.0,1.75,2728,7679.0,64
2843,98133,1395000,4.0,1.75,3320,23940.0,64
2844,98133,820000,5.0,2.0,1870,8903.0,64
2845,98133,549000,2.0,2.25,1060,1752.0,64
2846,98133,620000,2.0,2.25,1290,847.0,64
2847,98133,658800,3.0,2.5,1650,1836.0,64
2848,98133,799950,3.0,2.5,1306,2750.0,64
2849,98010,1070000,4.0,2.5,3680,102947.0,71
2850,98133,600000,3.0,2.25,1290,1264.0,64
2851,98133,605000,3.0,2.25,1358,1163.0,64
2852,98133,970000,3.0,2.25,1480,7820.0,64
2853,98133,1023750,3.0,2.25,3070,13615.0,64
2854,98133,680000,4.0,2.5,1700,7200.0,64
2855,98133,710000,4.0,2.25,1440,2113.0,64
2856,98133,830000,4.0,2.5,2100,5929.0,64
2857,98133,960000,4.0,2.75,1921,5250.0,64
2858,98133,1293000,4.0,2.75,2840,7200.0,64
2859,98133,789000,5.0,2.75,2320,7200.0,64
2860,98010,729950,5.0,2.75,2630,4382.0,71
2861,98133,1360000,5.0,2.5,2760,8546.0,64
2862,98133,695000,6.0,3.0,2150,3844.0,64
2863,98133,625000,3.0,3.25,1460,1108.0,64
2864,98133,920000,4.0,2.75,2460,7367.0,64
2865,98133,1000000,5.0,3.25,4430,9554.0,64
2866,98133,1495000,5.0,4.5,4298,10143.0,64
2867,98133,735000,3.0,1.0,950,6490.0,64
2868,98133,535000,2.0,1.75,1170,960.0,64
2869,98133,653550,3.0,3.25,1350,1449.0,64
2870,98010,612000,5.0,2.75,2120,11351.0,71
2871,98133,799950,2.0,1.0,872,7344.0,78
2872,98133,550000,3.0,1.0,1140,6056.0,78
2873,98133,600000,3.0,1.0,1430,9000.0,78
2874,98133,620000,3.0,1.0,1190,9202.0,78
2875,98133,679000,3.0,1.0,1310,8118.0,78
2876,98133,700500,3.0,1.0,1180,7695.0,78
2877,98133,560000,3.0,2.0,1183,17942.0,78
2878,98133,712000,3.0,1.75,1220,6046.0,78
2879,98133,775000,3.0,1.5,1710,7140.0,78
2880,98133,825000,3.0,1.75,1540,11119.0,78
2881,98010,700000,5.0,2.5,3100,10641.0,71
2882,98133,880000,3.0,1.5,1450,7316.0,78
2883,98133,940000,3.0,1.75,1430,7216.0,78
2884,98133,985100,3.0,1.75,1480,10551.0,78
2885,98133,550000,4.0,1.75,1179,3930.0,78
2886,98133,625000,4.0,1.75,1540,9476.0,78
2887,98133,880000,4.0,1.75,1970,7650.0,78
2888,98133,920000,4.0,1.75,1920,8280.0,78
2889,98133,995000,4.0,1.75,2650,14734.0,78
2890,98133,750000,5.0,1.75,2200,8621.0,78
2891,98133,479000,2.0,2.5,1180,4440.0,78
2892,98010,726234,5.0,2.75,2824,4332.0,71
2893,98133,610000,3.0,2.75,1540,6409.0,78
2894,98133,714950,3.0,2.25,1605,8760.0,78
2895,98133,763500,3.0,2.25,2160,13035.0,78
2896,98133,815000,3.0,2.75,1920,7200.0,78
2897,98133,950000,3.0,2.25,1880,8513.0,78
2898,98133,1025000,3.0,2.25,2550,8072.0,78
2899,98133,699800,4.0,2.25,1730,6239.0,78
2900,98133,749950,4.0,2.75,2170,7260.0,78
2901,98133,720000,4.0,2.5,2360,8116.0,78
2902,98133,940000,4.0,2.5,2900,7083.0,78
2903,98010,850000,5.0,3.0,3040,5000.0,71
2904,98133,1025000,4.0,2.5,2600,8220.0,78
2905,98133,850000,5.0,2.5,2125,5239.0,78
2906,98133,1499999,5.0,2.75,3308,9000.0,78
2907,98133,1499980,5.0,2.75,3308,9230.0,78
2908,98133,1050000,5.0,3.75,3128,10425.0,78
2909,98133,719950,3.0,3.0,1741,1440.0,78
2910,98133,870000,4.0,3.0,1945,2389.0,78
2911,98136,599000,2.0,1.0,770,5811.0,64
2912,98136,750000,2.0,1.0,1710,3840.0,64
2913,98136,775000,2.0,1.0,1620,6060.0,64
2914,98010,836900,3.0,3.25,2437,12819.0,71
2915,98136,809000,2.0,1.0,1020,6000.0,64
2916,98136,858000,2.0,1.0,1200,4800.0,64
2917,98136,650000,3.0,1.0,1560,4246.0,64
2918,98136,574950,2.0,1.5,906,851.0,64
2919,98136,589000,2.0,1.75,1151,530.0,64
2920,98136,599950,2.0,1.5,940,1226.0,64
2921,98136,529950,2.0,1.75,1047,779.0,64
2922,98136,540000,2.0,1.75,1047,777.0,64
2923,98136,544950,2.0,1.75,1047,825.0,64
2924,98136,575000,2.0,1.75,1017,1647.0,64
2925,98010,522076,3.0,3.0,2523,5000.0,71
2926,98136,605000,2.0,1.75,1141,679.0,64
2927,98136,675000,2.0,1.5,1176,1053.0,64
2928,98136,856000,2.0,1.5,1840,4234.0,64
2929,98136,905000,2.0,1.75,1870,4800.0,64
2930,98136,750000,3.0,1.75,1230,8220.0,64
2931,98136,835000,3.0,2.0,1820,6119.0,64
2932,98136,929500,3.0,1.75,2720,7040.0,64
2933,98136,599000,3.0,1.75,1208,1194.0,64
2934,98136,599000,3.0,1.75,1209,770.0,64
2935,98136,600000,3.0,1.75,1209,560.0,64
2936,98010,800000,4.0,3.0,3650,47441.0,71
2937,98136,720000,3.0,2.0,1550,918.0,64
2938,98136,845000,3.0,1.75,2070,1872.0,64
2939,98136,880000,3.0,1.75,1800,6000.0,64
2940,98136,888000,3.0,1.75,1760,4920.0,64
2941,98136,936000,3.0,2.0,2370,5000.0,64
2942,98136,1025750,3.0,2.0,2216,7200.0,64
2943,98136,1145000,3.0,1.75,2460,10300.0,64
2944,98136,1401000,3.0,1.75,2760,5250.0,64
2945,98136,825000,4.0,1.75,1570,6000.0,64
2946,98136,1201000,4.0,2.5,2940,6090.0,64
2947,98010,899950,4.0,3.25,3215,5213.0,71
2948,98136,1625000,2.0,2.25,2260,27649.0,64
2949,98136,875000,2.0,2.5,1650,1452.0,64
2950,98136,759950,3.0,2.25,1547,1079.0,64
2951,98136,769950,3.0,2.25,1547,1017.0,64
2952,98136,880000,3.0,2.25,1780,5100.0,64
2953,98136,892000,3.0,2.5,1790,6030.0,64
2954,98136,1112500,3.0,2.5,1790,5098.0,64
2955,98136,2300000,3.0,2.25,1970,23180.0,64
2956,98136,899000,4.0,2.5,2950,7200.0,64
2957,98136,940000,4.0,2.5,1961,4189.0,64
2958,98010,840000,4.0,3.5,3215,5048.0,71
2959,98136,800000,4.0,2.25,1793,3718.0,64
2960,98136,980000,4.0,2.25,2669,9120.0,64
2961,98136,1020000,4.0,3.0,3060,7683.0,64
